imdb_score,movie_id,release_year,movie_title_length,aspect_ratio,genres_length,distributor_length,actor1_length,is_Miramax,is_Nov,is_Dec,comput,campus,holiday,riot,terror,escap,wish,love,action,adventure,scifi,thriller,western,sport,horror,drama,war,crime,documentary,biography,fantasy,comedy,family,movie_budget,duration,nb_news_articles,movie_meter_IMDBpro,nb_faces,actor3_star_meter,animation,actor1_star_meter,R,PG-13,Approved,TV-G,TV-14,is_color
5.3,7771,2012,12,2.35,14,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,87,895,6239,3,1433,0,345,1,0,0,0,0,1
6.5,7775,2014,8,2.35,14,18,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,102,798,10629,10,7494,0,779,1,0,0,0,0,1
5.9,7807,2004,33,2.35,20,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40000000,108,212,5772,1,1706,0,987,1,0,0,0,0,1
8.1,7814,1969,34,2.35,29,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6000000,110,707,1903,1,7852,0,1421,0,0,0,0,0,1
6,7816,2000,9,2.35,22,21,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,48000000,93,130,4826,2,4856,0,327,0,1,0,0,0,1
5.4,7844,2007,15,2.35,28,21,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,35000000,102,76,7038,0,4134,0,987,0,1,0,0,0,1
6.5,7850,2002,12,1.85,18,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2500000,99,55,11320,1,5492,0,304,1,0,0,0,0,1
5.1,7854,2008,13,2.35,35,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,23000000,94,129,23914,2,9746,0,12663,0,0,0,0,0,1
7.1,7888,2011,7,2.35,23,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50000000,112,5792,2026,0,18085,0,2709,0,1,0,0,0,1
8,7891,2009,10,1.85,22,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30000000,112,7013,2257,0,60123,0,1315,1,0,0,0,0,1
7.4,7897,2005,31,1.85,12,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2000000,91,242,18035,0,18841,0,12076,1,0,0,0,0,1
8,7901,1993,19,1.66,11,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,35000000,330,3,3328,2,3444,0,6475,1,0,0,0,0,1
7,7903,1997,43,2.35,12,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17000000,68,255,2085,2,3736,0,505,0,1,0,0,0,1
7.3,7928,1985,10,2.35,7,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6900000,115,95,7407,0,8553,0,102,1,0,0,0,0,1
7.5,7937,2007,58,2.35,37,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,30000000,160,1296,2096,0,3049,0,134,1,0,0,0,0,1
3.6,7939,2011,18,1.78,6,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13400000,100,29,39333,5,8215,0,4043,0,1,0,0,0,1
5.1,7941,2000,15,2.35,27,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,40000000,107,15,17369,0,9449,0,1498,1,0,0,0,0,1
4.2,7945,2006,4,1.85,30,32,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,35000000,83,126,9969,5,3149,0,2781,0,0,0,0,0,1
7.2,7949,2007,20,1.85,30,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,17000000,96,253,2373,3,485,0,1259,0,0,0,0,0,1
7.8,7958,1941,23,1.37,12,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1250000,118,195,11673,5,17029,0,4665,0,0,1,0,0,0
6.5,7974,2011,15,2.35,11,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7000000,99,44,30292,2,35186,0,2776,0,0,0,0,0,1
5.8,7981,2001,9,1.85,27,21,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6000000,95,9,21721,3,61123,0,11054,1,0,0,0,0,1
7.3,7986,2011,9,2.35,21,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6000000,96,1003,5773,0,82607,0,2907,1,0,0,0,0,1
6.9,7994,2007,17,2.35,43,17,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,25000000,101,98,17141,2,166825,0,1947,1,0,0,0,0,1
7.1,8015,2012,9,1.85,21,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12000000,89,3508,3144,0,4266,0,5132,0,1,0,0,0,1
6.7,8040,1998,10,1.85,12,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8000000,82,131,5023,0,7334,0,1587,1,0,0,0,0,1
6.2,8048,2013,8,1.85,22,21,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2600000,91,124,36270,0,8053,0,231,0,0,0,0,0,1
6.2,8059,2009,16,1.78,28,29,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3000000,94,18,57258,3,8178,0,6313,1,0,0,0,0,1
6.8,8068,2001,30,1.37,28,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26000000,103,23,17259,0,14681,0,1238,0,1,0,0,0,1
6.7,8078,1998,7,2.35,12,16,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000000,124,152,5295,2,28217,0,513,0,1,0,0,0,1
7.1,8082,2003,18,2.35,34,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,30000000,101,182,9742,2,18344,0,327,1,0,0,0,0,1
8.2,8096,1957,28,2.35,19,29,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3000000,161,233,4137,2,17643,0,361520,0,0,0,0,0,1
7.3,8104,2005,13,2.35,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35000000,126,280,6490,4,655,0,632,1,0,0,0,0,1
5.9,8105,2009,11,2.35,5,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000000,96,179,10798,2,7776,0,2628,1,0,0,0,0,1
7.3,8130,2010,11,2.35,19,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7000000,112,3058,3869,0,28698,0,411,1,0,0,0,0,1
5.7,8135,2008,15,2.35,12,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40000000,102,125,10673,1,7128,0,5970,0,1,0,0,0,1
7.1,8139,2006,8,1.85,21,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13000000,118,259,13388,4,4125,0,2038,1,0,0,0,0,1
6.5,8149,2006,7,1.85,20,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15500000,95,1160,4175,0,23515,0,1092,1,0,0,0,0,1
7.1,8150,1994,27,1.66,20,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4500000,117,924,2239,4,6006,0,2364,1,0,0,0,0,1
6.5,8152,1996,24,1.85,20,16,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42000000,122,136,10674,0,2235,0,411,0,1,0,0,0,1
5.9,8157,2014,19,2.35,28,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2000000,94,285,9195,7,269373,0,54,0,1,0,0,0,1
5.8,8166,2003,31,2.35,21,28,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28000000,108,7,21670,0,4749,0,113530,0,1,0,0,0,1
5.8,8175,1999,16,1.85,20,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40000000,102,28,7414,1,10937,0,2270,0,1,0,0,0,1
6.8,8182,2000,18,1.85,20,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15000000,120,34,6902,2,2799,0,264,0,1,0,0,0,1
6.4,8187,2009,22,1.85,6,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,900000,95,1070,4991,0,4195,0,1411,1,0,0,0,0,1
7,8197,2004,10,2.35,27,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3200000,101,334,8341,1,3150,0,3076,1,0,0,0,0,1
6.9,8205,1993,13,1.85,29,33,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,15000000,98,250,3279,1,11198,0,10406,0,0,0,0,0,0
5.6,8219,2010,25,1.85,14,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20000000,90,1987,4756,0,2167,0,6664,1,0,0,0,0,1
6.5,8230,2012,13,2.35,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,101,1065,3837,0,7733,0,2927,0,1,0,0,0,1
4.8,8237,2001,12,2.35,24,21,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,50000000,95,85,11483,1,5391,0,4548,0,1,0,0,0,1
4.3,8252,2012,3,2.35,20,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11000000,97,615,5106,1,133426,0,7636,0,1,0,0,0,1
5.6,8253,2001,10,2.35,31,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13000000,84,76,4407,0,1932,0,170,0,1,0,0,0,1
5.8,8274,1997,9,2.35,16,20,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50000000,125,185,4729,1,5179,0,719,1,0,0,0,0,1
7.3,8290,2015,13,2.35,23,21,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11000000,109,341,5245,2,1216,0,125,0,1,0,0,0,1
7.8,8295,2007,10,2.35,18,25,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,21000000,145,356,4816,1,19496,0,412,1,0,0,0,0,1
7.5,8298,1987,11,2.35,23,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29000000,147,93,11863,0,4620,0,341,0,0,0,0,0,1
6.5,8299,2012,4,2.35,21,7,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,30000000,94,38,1055,2,4540,0,304,1,0,0,0,0,1
6.2,8304,2003,16,2.35,23,20,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,114,155,7224,2,8256,0,20690,0,1,0,0,0,1
6.9,8311,2007,16,1.85,20,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,21000000,117,477,4418,4,22832,0,1739,1,0,0,0,0,1
6.9,8325,1994,8,1.85,12,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14000000,115,76,12548,0,5253,0,2735,0,1,0,0,0,1
4.6,8335,2004,36,1.85,27,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15000000,89,79,5706,8,2356,0,6289,0,0,0,0,0,1
5.9,8348,1986,36,1.85,15,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3000000,86,103,4785,0,36398,0,2339,1,0,0,0,0,1
5.7,8350,2010,21,1.85,6,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000000,98,1927,8993,0,18069,0,4925,1,0,0,0,0,1
6.2,8355,1991,26,1.85,37,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,20000000,93,9,5207,2,4344,0,181,0,0,0,0,0,1
7.9,8364,1964,12,2.2,28,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17000000,170,990,3995,1,18046,0,8264,0,0,1,0,0,1
7.1,8388,2013,29,2.35,23,15,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35000000,141,978,11335,1,60666,0,85405,0,1,0,0,0,1
7.7,8429,2011,17,1.85,22,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17000000,94,4214,2017,1,4916,0,6586,0,1,0,0,0,1
6.2,8436,2001,24,1.85,19,25,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000000,86,9,46784,2,1385,0,1452,1,0,0,0,0,1
8.9,8456,1994,12,2.35,11,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8000000,178,5827,327,1,5922,0,254,1,0,0,0,0,1
6.1,8472,1992,13,1.85,26,12,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,129,686,3569,0,17753,0,7885,1,0,0,0,0,1
6.7,8473,2000,18,1.85,27,21,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8500000,119,215,7974,4,20622,0,2838,1,0,0,0,0,1
6.7,8477,2010,7,1.85,21,23,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10500000,105,4569,3178,1,7667,0,379,1,0,0,0,0,1
2.3,8482,2007,10,1.85,16,21,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,93,460,5996,11,6772,0,2726,0,1,0,0,0,1
7.2,8495,2002,14,1.85,5,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16000000,109,86,8284,0,25071,0,2979,0,1,0,0,0,1
7.8,8516,2005,17,2.35,13,14,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28000000,135,66,874,2,7996,0,758,0,0,0,0,0,1
6.8,8519,2005,6,1.85,31,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7500000,95,98,15749,2,5686,0,2258,1,0,0,0,0,1
6.9,8522,2014,3,2.35,5,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000000,117,9,4464,2,16228,0,133,1,0,0,0,0,1
6.1,8531,2012,10,2.35,12,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7000000,110,5305,1910,1,273,0,573,1,0,0,0,0,1
6.9,8571,2002,18,1.85,5,18,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,109,16,12537,1,6326,0,178922,0,1,0,0,0,1
7,8572,2011,5,2.35,20,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9500000,106,384,1397,0,15061,0,3628,1,0,0,0,0,1
6.5,8583,2014,18,2.35,29,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9000000,103,955,1078,0,31481,0,4263,1,0,0,0,0,1
6.4,8608,2015,11,2.35,21,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12000000,109,906,3935,2,82963,0,2248,0,1,0,0,0,1
5.3,8612,2001,23,1.85,12,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22000000,98,242,8707,0,26632,0,779,0,1,0,0,0,1
7.8,8628,2011,5,2.35,11,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15000000,100,6436,1051,0,6159,0,215,1,0,0,0,0,1
6.4,8640,2002,25,1.85,14,16,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6000000,94,378,3684,0,8076,0,125,1,0,0,0,0,1
7.2,8655,2011,7,2.35,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,80,1135,4868,3,3154,0,48,1,0,0,0,0,1
6.1,8656,2000,11,1.85,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9500000,98,244,3601,1,24044,0,9843,1,0,0,0,0,1
5.3,8674,2010,16,2.35,14,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000,104,930,6315,0,4814,0,1227,0,1,0,0,0,1
3.5,8697,2015,16,1.33,15,10,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5000000,88,7,28125,3,125232,0,2805,1,0,0,0,0,1
5.1,8702,2000,10,2.35,27,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,40000000,102,132,11514,1,912,0,151,1,0,0,0,0,1
6.6,8710,2002,24,1.85,21,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5000000,95,705,4827,3,6283,0,603,0,0,0,0,0,1
6.6,8711,2015,5,2.35,12,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,101,378,2507,1,8242,0,9,1,0,0,0,0,1
7.3,8715,1983,10,1.85,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5952000,89,543,3660,0,620462,0,6480,1,0,0,0,0,1
6.2,8718,1996,20,1.85,6,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26000000,103,203,5409,3,2667,0,2799,0,0,0,0,0,1
7.5,8719,2016,15,2.35,28,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,23000000,106,360,2620,3,5957,0,336,0,1,0,0,0,1
7.1,8721,1997,13,2.35,20,18,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,40000000,135,104,4711,1,1428,0,150,0,1,0,0,0,1
5.7,8724,1999,14,1.85,20,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8000000,91,60,8247,2,6372,0,2667,0,1,0,0,0,1
6,8727,2014,15,2.35,14,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000000,109,167,2243,2,10238,0,1920,0,1,0,0,0,1
5.9,8731,2001,23,2.35,28,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,42000000,125,11,10816,2,5296,0,5615,1,0,0,0,0,1
6.6,8733,1996,12,2.35,15,20,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38000000,129,50,8507,4,1236,0,411,0,1,0,0,0,1
6.3,8737,2012,17,1.85,14,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,112,858,7681,0,9250,0,3018,1,0,0,0,0,1
5.2,8741,2007,14,2.35,19,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,109,407,7972,0,6510,0,11898,0,1,0,0,0,1
6.8,8748,2006,21,2.35,20,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,109,3054,1172,0,3500,0,559,0,1,0,0,0,1
5,8752,1995,5,1.85,31,18,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50000000,109,117,6400,0,9859,0,2392,0,1,0,0,0,1
7.2,8779,2018,10,2.35,31,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,55000000,95,358,1684,0,110,1,2199,0,0,0,0,0,1
7.5,8780,1972,6,1.85,8,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000000,116,143,6972,0,15283,0,10678,1,0,0,0,0,1
6.7,8787,2012,41,2.35,37,16,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10000000,101,578,5485,2,5713,0,296,1,0,0,0,0,0
7.9,8796,2009,5,2.35,15,24,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000,93,4136,1706,0,3509,0,513,0,1,0,0,0,1
6.2,8798,2004,25,2.35,29,11,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,45000000,98,363,4716,1,7445,0,281,1,0,0,0,0,1
2.8,8806,1987,17,2.35,25,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23000000,92,111,5041,0,2257,0,1971,0,1,0,0,0,1
5.9,8808,2011,19,2.35,6,12,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,92,1354,4236,0,4838,0,6417,1,0,0,0,0,1
5.4,8824,2009,8,1.85,13,35,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35000000,88,689,10630,2,970,0,566,0,0,0,0,0,1
6.7,8834,2009,16,1.85,18,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,120,658,10224,12,10382,0,4096,1,0,0,0,0,1
7.4,8842,1998,8,2.35,11,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12000000,121,370,2286,2,2077,0,150,1,0,0,0,0,1
6.9,8850,2003,15,2.35,30,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,17000000,98,53,19159,1,43969,0,10842,1,0,0,0,0,1
6,8864,2001,23,1.85,34,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13500000,105,10,27639,0,6429,0,6259,1,0,0,0,0,1
7.8,8867,2001,26,2.35,28,20,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26000000,107,17,2134,3,8877,0,1414,0,1,0,0,0,1
7.6,8887,2002,20,2.35,12,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,21000000,110,952,3281,1,13992,0,1278,1,0,0,0,0,1
7.4,8899,2011,20,2.39,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000000,118,21,869,7,296,0,215,0,1,0,0,0,1
7.3,8904,1993,15,2.35,28,25,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2300000,112,518,4596,0,4729,0,2423,1,0,0,0,0,1
6.4,8928,2010,22,2.35,14,18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,104,776,2098,1,3420,0,2337,1,0,0,0,0,1
7,8933,2015,10,2.35,21,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,53000000,123,1457,2628,7,1227,0,121,1,0,0,0,0,1
6.6,8948,2012,14,2.35,21,20,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,42000000,102,745,5602,6,8619,0,12574,0,1,0,0,0,1
7.4,8955,1982,7,2.35,20,29,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22000000,116,492,4291,1,2545,0,1278,0,0,0,0,0,1
5,8965,1999,9,1.85,14,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14000000,81,182,9528,1,5277,0,505,0,1,0,0,0,1
6.6,9008,2006,14,1.85,33,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,50000000,78,251,10312,0,5244,1,505,0,0,0,0,0,1
5.3,9012,2006,12,2.35,30,11,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,20000000,97,136,3089,0,12367,0,3711,0,1,0,0,0,1
7.7,9014,1998,9,2.35,44,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,27000000,111,704,3149,1,4974,0,1498,1,0,0,0,0,1
7.5,9028,2008,5,1.85,13,7,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20000000,104,1480,4133,0,3770,0,1232,0,1,0,0,0,1
