"imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter","animation","actor1_star_meter","R","PG.13","Approved","TV.G","TV.14","is_color","log_nb_news_articles","log_movie_meter_IMDBpro","log_movie_budget","log_duration"
6.8,5514,2007,22,2.35,11,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000000,112,54,21151,1,2768,0,6510,0,1,0,0,0,1,3.98898404656427,9.95944246468057,16.3804599154258,4.71849887129509
6.4,5515,2003,4,1.85,27,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5000000,95,343,80078,2,6856,0,595,1,0,0,0,0,1,5.83773044716594,11.2907564386522,15.4249484703984,4.55387689160054
6,5525,2002,38,2.35,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27000000,116,38,10961,4,4402,0,2776,0,1,0,0,0,1,3.63758615972639,9.30209879721572,17.1113474239686,4.75359019110636
5.8,5530,2003,16,2.35,22,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,30000000,97,750,1934,0,5030,0,1080,1,0,0,0,0,1,6.62007320653036,7.56734567601324,17.2167079396264,4.57471097850338
5.8,5545,2014,13,1.85,23,16,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13000000,91,472,11667,0,5211,0,30265,0,0,0,0,0,1,6.15697898558556,9.36451962282386,16.3804599154258,4.51085950651685
7.5,5560,1973,17,2.35,18,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,777000,112,660,1708,1,3724,0,413,0,0,0,0,0,1,6.49223983502047,7.44307837434852,13.5631956293498,4.71849887129509
6.8,5562,2006,21,2.35,40,11,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,50000000,102,334,4519,1,4025,0,2073,1,0,0,0,0,1,5.8111409929767,8.41604600941128,17.7275335633924,4.62497281328427
6,5571,2008,12,2.35,31,20,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,37000000,96,90,9766,3,7659,0,371,0,0,0,0,0,1,4.49980967033027,9.1866622446216,17.4264284706085,4.56434819146784
6.8,5578,1969,31,2.35,25,14,13,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7000000,142,300,2915,2,8347,0,7238,0,0,0,0,0,1,5.7037824746562,7.97762509878459,15.7614207070196,4.95582705760126
5.5,5606,2011,14,2.35,6,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,750000,101,1157,10503,0,13757,0,1411,1,0,0,0,0,1,7.05358572719368,9.25941620962278,13.5278284855125,4.61512051684126
6.6,5621,2011,25,1.85,36,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,13000000,102,964,7173,0,7603,0,18615,1,0,0,0,0,1,6.87109129461055,8.87807925612644,16.3804599154258,4.62497281328427
7.9,5623,2005,5,2.35,20,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6500000,115,903,1515,0,768,0,2907,1,0,0,0,0,1,6.80572255341699,7.32317071794347,15.6873127348659,4.74493212836325
7.1,5642,2005,6,2.35,15,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11000000,118,519,7648,0,5989,0,513,1,0,0,0,0,0,6.25190388316589,8.94219945473124,16.2134058307626,4.77068462446567
6.3,5649,1995,30,2.35,16,12,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,90,76,5652,0,3003,0,4974,0,1,0,0,0,1,4.33073334028633,8.63976474380442,17.2167079396264,4.49980967033027
6.8,5663,2007,4,2.35,26,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,8000000,93,48,13681,1,35574,0,2077,1,0,0,0,0,0,3.87120101090789,9.52376328792011,15.8949520996441,4.53259949315326
8.5,5669,1960,6,1.85,23,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,806947,108,2855,601,2,8749,0,1826,1,0,0,0,0,0,7.95682712209011,6.39859493453521,13.6010132697546,4.68213122712422
6.1,5692,1997,8,2.35,14,15,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24000000,120,461,2429,5,13395,0,3935,1,0,0,0,0,1,6.13339804299665,7.79523492900217,16.9935643883122,4.78749174278205
6.5,5694,2005,18,2.35,22,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8000000,108,44,22966,2,1325,0,2486,1,0,0,0,0,1,3.78418963391826,10.0417701403361,15.8949520996441,4.68213122712422
4.6,5699,2008,7,1.85,6,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6500000,94,71,12987,0,642,0,5139,1,0,0,0,0,1,4.26267987704132,9.47170413611009,15.6873127348659,4.54329478227
6.4,5701,2013,12,2.35,12,26,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26000000,105,634,4717,10,2658,0,5190,0,1,0,0,0,1,6.45204895443723,8.45892828328426,17.0736070959858,4.65396035015752
7.3,5703,2008,32,2.35,37,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,20000000,126,51,8662,0,61550,0,9200,1,0,0,0,0,1,3.93182563272433,9.06670092177457,16.8112428315183,4.83628190695148
5.7,5720,2006,8,2.35,27,21,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,32000000,93,55,8296,2,5037,0,704,0,1,0,0,0,1,4.00733318523247,9.02352874990936,17.281246460764,4.53259949315326
7.5,5730,2016,13,1.85,34,23,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19000000,89,919,907,0,3551,1,343,1,0,0,0,0,1,6.82328612235569,6.81014245011514,16.7599495371307,4.48863636973214
5.6,5733,2011,13,2.35,16,16,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20000000,113,78,21771,9,1965916,0,2765,1,0,0,0,0,1,4.35670882668959,9.98833408794625,16.8112428315183,4.72738781871234
6.4,5766,1994,18,2.35,12,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10500000,99,61,25854,2,13992,0,5050,1,0,0,0,0,1,4.11087386417331,10.1602206068439,16.1668858151278,4.59511985013459
5.8,5767,2003,20,1.85,13,21,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000000,94,341,2995,15,935,0,1033,0,0,0,0,0,1,5.83188247728352,8.00469951054955,17.5043900120782,4.54329478227
4.1,5774,2001,11,1.85,21,7,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16000000,85,74,31655,2,5046,0,5038,0,0,0,0,0,1,4.30406509320417,10.3626513929782,16.5880992802041,4.44265125649032
6.4,5801,1979,29,2.35,24,18,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,35000000,143,357,5505,2,9685,0,3828,0,0,0,0,0,1,5.87773578177964,8.61341204915678,17.3708586194537,4.96284463025991
6.9,5802,2005,12,2.35,11,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,50000000,130,293,7212,0,667576,0,8208,0,1,0,0,0,1,5.68017260901707,8.88350158432321,17.7275335633924,4.86753445045558
6.9,5810,1992,11,2.35,5,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35000000,114,45,11032,3,4899,0,1499,0,1,0,0,0,1,3.80666248977032,9.30855541947314,17.3708586194537,4.7361984483945
7.7,5814,2004,3,1.85,21,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40000000,178,1497,5612,0,6510,0,3767,0,1,0,0,0,1,7.31121838441963,8.63266244122235,17.5043900120782,5.18178355029209
6,5815,2017,14,1.85,20,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,17500000,116,166,13327,0,16126,0,11616,1,0,0,0,0,1,5.11198778835654,9.49754733157973,16.6777114388937,4.75359019110636
6.1,5828,2001,10,2.35,27,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,42000000,120,136,10126,1,2216,0,379,1,0,0,0,0,1,4.91265488573605,9.22286165252985,17.5531801762476,4.78749174278205
5.8,5841,1995,7,2.35,29,27,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,35000000,108,207,1737,0,53025,0,1768,1,0,0,0,0,1,5.33271879326537,7.4599147662411,17.3708586194537,4.68213122712422
7.2,5852,2012,17,1.85,21,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,20000000,116,405,9148,2,1183,0,371,0,0,0,0,0,1,6.00388706710654,9.12129055514267,16.8112428315183,4.75359019110636
7.9,5860,2006,20,2.35,12,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8000000,101,3172,2159,1,16515,0,296,1,0,0,0,0,1,8.06211758275474,7.67740043051481,15.8949520996441,4.61512051684126
7.1,5866,1980,15,2.35,24,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500000,104,486,2639,0,2736,0,1107,0,0,0,0,0,1,6.18620862390049,7.87815533650332,15.6873127348659,4.64439089914137
5.1,5867,2015,22,1.85,13,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14000000,99,410,6215,4,3810,0,1227,1,0,0,0,0,1,6.01615715969835,8.73472100394481,16.4545678875795,4.59511985013459
3.7,5869,1997,27,1.85,40,15,14,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,30000000,95,112,4506,0,7234,0,3765,0,1,0,0,0,1,4.71849887129509,8.41316512099219,17.2167079396264,4.55387689160054
7.5,5872,1999,9,1.85,23,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,25000000,124,1470,3854,1,21504,0,13095,1,0,0,0,0,1,7.29301767977278,8.25686684897431,17.0343863828325,4.82028156560504
5.1,5875,1995,4,1.85,20,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,107,88,7346,0,2001,0,1232,1,0,0,0,0,1,4.47733681447821,8.90191122637961,17.7275335633924,4.67282883446191
6,5878,2005,20,1.85,19,21,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500000,108,62,27917,0,11317,0,3740,1,0,0,0,0,1,4.12713438504509,10.2369911012464,14.2209756660724,4.68213122712422
6.2,5887,1984,6,1.85,22,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8000000,111,457,3666,2,39484,0,86,0,0,0,0,0,1,6.12468339089421,8.20685642839965,15.8949520996441,4.70953020131233
6.5,5894,1989,10,2.35,15,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17000000,114,364,1413,1,1057,0,9623,1,0,0,0,0,1,5.89715386763674,7.25347038268453,16.6487239020205,4.7361984483945
7.8,5896,1999,12,1.85,11,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3500000,81,609,5690,1,78883,0,12381,1,0,0,0,0,0,6.4118182677099,8.64646552712038,15.0682735264596,4.39444915467244
4.4,5905,2006,11,1.85,29,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,30000000,94,0,5573,1,7256,0,281,0,1,0,0,0,1,-Inf,8.62568878756954,17.2167079396264,4.54329478227
7,5909,1999,14,1.85,23,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12000000,99,147,5447,0,5174,0,1469,1,0,0,0,0,1,4.99043258677874,8.60282027738367,16.3004172077523,4.59511985013459
4.4,5910,2010,7,2.35,22,29,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10000000,97,746,6643,0,2452,0,5879,0,1,0,0,0,1,6.61472560020376,8.80131894766524,16.1180956509583,4.57471097850338
7.4,5912,2002,15,1.85,20,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7000000,114,319,16307,0,25775,0,14847,1,0,0,0,0,1,5.76519110278484,9.69934974246128,15.7614207070196,4.7361984483945
7.8,5913,1999,20,1.85,20,9,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,13000000,112,1304,2020,2,4903,0,6268,1,0,0,0,0,1,7.1731917424866,7.61085279039525,16.3804599154258,4.71849887129509
6.9,5920,2009,19,1.85,5,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000,116,4,25869,2,93162,0,32013,0,0,0,0,0,1,1.38629436111989,10.1608006196204,16.1180956509583,4.75359019110636
1.9,5923,2004,28,2.35,20,23,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,20000000,88,24,11230,3,14002,0,7431,0,0,0,0,0,1,3.17805383034795,9.32634404773249,16.8112428315183,4.47733681447821
7.2,5934,1989,24,1.85,5,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1200000,100,15,4870,2,19295,0,3327,1,0,0,0,0,1,2.70805020110221,8.49084921607663,13.9978321147582,4.60517018598809
5.2,5938,2009,20,1.85,19,29,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26000000,91,1009,4356,1,6160,0,10183,0,0,0,0,0,1,6.91671502035361,8.37930948405285,17.0736070959858,4.51085950651685
6.9,5939,2011,8,2.35,14,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20000000,113,1058,6345,3,30438,0,4548,1,0,0,0,0,1,6.96413561241824,8.75542238014849,16.8112428315183,4.72738781871234
6.6,5951,2007,16,2.35,6,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32000000,113,54,3186,0,22507,0,3454,1,0,0,0,0,1,3.98898404656427,8.06652149046999,17.281246460764,4.72738781871234
4.8,5958,2012,26,1.85,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20000000,114,172,19970,5,13579,0,6056,0,1,0,0,0,1,5.14749447681345,9.90198642640986,16.8112428315183,4.7361984483945
6.3,5962,2008,12,1.85,19,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12000000,91,11,21723,4,21547,0,22766,0,1,0,0,0,1,2.39789527279837,9.98612688605693,16.3004172077523,4.51085950651685
8.7,5976,1975,31,1.85,5,14,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4400000,133,559,849,0,4225,0,9090,1,0,0,0,0,1,6.3261494731551,6.74405918631135,15.2971150988885,4.89034912822175
3.3,5990,2011,31,1.85,6,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,97,232,14391,1,6335,0,1920,1,0,0,0,0,1,5.44673737166631,9.57435829017017,16.1180956509583,4.57471097850338
7.4,6011,1999,17,2.35,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,91,186,12823,0,5241,0,6856,0,0,0,0,0,1,5.2257466737132,9.45899571245912,14.9141228466324,4.51085950651685
4.6,6016,1982,34,2.35,21,18,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2500000,98,229,1303,0,5739,0,9288,1,0,0,0,0,1,5.43372200355424,7.17242457712485,14.7318012898384,4.58496747867057
6.2,6021,2007,15,2.35,18,25,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,35000000,92,357,7632,3,1074,0,559,1,0,0,0,0,1,5.87773578177964,8.94010521312812,17.3708586194537,4.52178857704904
6,6036,2015,8,1.85,12,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40000000,107,683,2499,2,2870,0,505,1,0,0,0,0,1,6.52649485957079,7.82364593083495,17.5043900120782,4.67282883446191
7.8,6038,1964,12,1.66,29,32,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6000000,139,2674,893,2,6629,1,8219,0,0,1,0,0,1,7.89133075766189,6.7945865808765,15.6072700271923,4.93447393313069
8.6,6051,1995,18,2.35,28,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6000000,106,1592,781,4,3613,0,625,1,0,0,0,0,1,7.37274636640433,6.66057514983969,15.6072700271923,4.66343909411207
6.5,6057,1993,17,2.35,28,12,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,141,121,5477,0,2339,0,341,0,1,0,0,0,1,4.79579054559674,8.60831278478372,17.6221730477346,4.94875989037817
8,6064,1991,3,2.35,22,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40000000,206,861,4422,1,454756,0,5005,1,0,0,0,0,0,6.75809450442773,8.39434736141739,17.5043900120782,5.32787616878958
5,6071,2002,7,2.35,14,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8500000,85,69,7694,0,2686,0,1991,0,1,0,0,0,1,4.23410650459726,8.94819608331224,15.9555767214605,4.44265125649032
5.7,6075,2008,17,1.85,6,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000000,95,442,6791,0,7050,0,3590,1,0,0,0,0,1,6.0913098820777,8.82335348511379,14.5086577385242,4.55387689160054
7.8,6080,1974,15,2.35,14,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2600000,93,874,1295,0,10912,0,789,1,0,0,0,0,1,6.77308037565554,7.16626597413364,14.7710220029917,4.53259949315326
8.5,6082,1985,18,1.18,23,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19000000,116,6502,487,0,18319,0,976,0,0,0,0,0,1,8.77986510086385,6.18826412308259,16.7599495371307,4.75359019110636
6.5,6093,2011,8,1.85,5,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,186,783,12384,1,2811,0,150,1,0,0,0,0,1,6.6631326959908,9.42416059582951,16.4545678875795,5.2257466737132
7.7,6105,2010,7,1.85,20,12,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14000000,90,292,3583,0,3110,0,2110,0,0,0,0,0,1,5.67675380226828,8.18395571730495,16.4545678875795,4.49980967033027
6.9,6115,2005,13,2.35,35,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,109,325,4491,3,5241,0,3254,1,0,0,0,0,1,5.78382518232974,8.40983067308774,17.6221730477346,4.69134788222914
6.3,6119,2013,14,1.85,28,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,13300000,108,1473,1324,0,1287967,0,114,1,0,0,0,0,1,7.29505641646263,7.18841273649695,16.403274593192,4.68213122712422
6.9,6125,1981,28,2.35,6,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11000000,92,167,6640,0,3758,0,789,1,0,0,0,0,1,5.11799381241676,8.80086724247048,16.2134058307626,4.52178857704904
6.8,6170,1995,8,1.85,14,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,97,1595,1125,1,8282,0,5202,0,1,0,0,0,1,7.37462901521894,7.02553831463852,16.3004172077523,4.57471097850338
7.9,6176,2006,26,2.35,21,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,127,26,8541,1,9127,0,671,0,1,0,0,0,1,3.25809653802148,9.05263337594615,17.0343863828325,4.84418708645859
7.6,6177,2004,21,1.85,5,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,126,317,8493,0,3526,0,2193,1,0,0,0,0,1,5.75890177387728,9.04699757378001,16.5235607590665,4.83628190695148
7.2,6178,1983,13,2.35,11,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10000000,114,510,806,0,3518,0,85,0,1,0,0,0,1,6.23441072571837,6.69208374250663,16.1180956509583,4.7361984483945
6.5,6192,1996,19,1.85,16,12,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21500000,101,70,17948,3,211,0,1905,0,1,0,0,0,1,4.24849524204936,9.79523396709587,16.8835634930979,4.61512051684126
7.4,6193,1996,14,2.35,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,40000000,149,386,1979,3,3555,0,625,1,0,0,0,0,1,5.95583736946483,7.59034694560257,17.5043900120782,5.00394630594546
6,6194,2011,19,1.85,14,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,117,9,6533,1,4334,0,122,1,0,0,0,0,1,2.19722457733622,8.78462153484075,16.8112428315183,4.76217393479776
7.8,6200,1987,12,1.85,30,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3600000,37,462,3144,0,18686,0,7193,0,0,0,0,0,1,6.13556489108174,8.0532511535491,15.0964444034263,3.61091791264422
5.9,6205,2004,17,1.85,21,16,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22000000,111,36,7044,1,8596,0,6570,0,0,0,0,0,1,3.58351893845611,8.8599314696161,16.9065530113226,4.70953020131233
7,6217,2004,10,1.85,6,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,97,7127,182,4,5975,0,2283,0,1,0,0,0,1,8.87164566750187,5.2040066870768,16.6487239020205,4.57471097850338
7.9,6222,2009,4,2.35,20,11,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5000000,97,3077,1942,0,3800,0,625,1,0,0,0,0,1,8.03171037532204,7.57147364885127,15.4249484703984,4.57471097850338
7.5,6227,1996,8,2.35,20,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,44000000,147,142,2591,3,1452,0,379,1,0,0,0,0,0,4.95582705760126,7.85979918056211,17.5997001918825,4.99043258677874
7.2,6233,2012,14,2.35,19,25,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42000000,109,161,954,2,3288,0,573,1,0,0,0,0,1,5.08140436498446,6.86066367144829,17.5531801762476,4.69134788222914
5.7,6237,2007,18,1.85,19,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2500000,100,4,59029,1,16074,0,1421,0,1,0,0,0,1,1.38629436111989,10.9857841275525,14.7318012898384,4.60517018598809
4.1,6243,2009,26,1.85,12,9,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13000000,113,317,14099,6,20513,0,35614,0,1,0,0,0,1,5.75890177387728,9.55385915186536,16.3804599154258,4.72738781871234
7.5,6263,1995,29,1.85,13,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35000000,135,352,4605,0,13489,0,102,0,1,0,0,0,1,5.8636311755981,8.43489794868941,17.3708586194537,4.90527477843843
3.9,6269,1993,9,1.85,28,16,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,23500000,104,22,5553,0,5859,0,4309,0,1,0,0,0,1,3.09104245335832,8.62209360124161,16.9725109791144,4.64439089914137
7.5,6270,2007,15,1.85,21,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,21000000,123,100,4856,1,4096,0,2486,0,1,0,0,0,1,4.60517018598809,8.48797033273933,16.8600329956877,4.81218435537242
6.2,6273,1997,8,2.35,20,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,115,17,22450,2,6044,0,1808,0,1,0,0,0,1,2.83321334405622,10.0190458931704,17.7275335633924,4.74493212836325
7.6,6284,2000,13,1.85,26,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,113,1021,4049,0,1382,0,5139,1,0,0,0,0,1,6.92853781816467,8.30622521603216,16.8112428315183,4.72738781871234
5.5,6288,2009,19,1.85,15,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15000000,101,1350,4942,0,5471,0,1174,1,0,0,0,0,1,7.20785987143248,8.50552538654856,16.5235607590665,4.61512051684126
7.6,6293,2003,16,1.85,28,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,8000000,113,23,1107,0,27898,0,17682,1,0,0,0,0,1,3.13549421592915,7.00940893270864,15.8949520996441,4.72738781871234
